kepid,kepoi_name,kepler_name,ra,dec,koi_kepmag,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_prad,koi_teq,koi_insol,koi_ror,koi_steff,koi_slogg,koi_srad,koi_smass,sky_coord.ra,sky_coord.dec
2854914,K01113.02,Kepler-268 c,291.97617,38.05508,13.703,CONFIRMED,0.912,0,0,0,0,83.4463485,158.68061,6.536,503.0,36.1,0.058,2.73,471.0,11.59,0.020442,5952.0,4.287,1.225,1.059,291.97617,38.05508
6359320,K01127.01,Kepler-269 b,290.21518,41.77597,15.808,CONFIRMED,1.0,0,0,0,0,5.32667299,357.12617,3.4045,611.4,34.1,0.043,2.26,1007.0,242.97,0.022482,5831.0,4.517,0.921,1.016,290.21518,41.77597
6359320,K01127.02,Kepler-269 c,290.21518,41.77597,15.808,CONFIRMED,1.0,0,0,0,0,8.1280933,358.68367,3.727,224.1,10.7,0.357,1.39,875.0,138.51,0.013795,5831.0,4.517,0.921,1.016,290.21518,41.77597
5792202,K00841.01,Kepler-27 b,292.23676,41.08588,15.855,CONFIRMED,1.0,0,0,0,0,15.33528675,174.00278,3.897,3081.4,86.6,0.773,5.0,610.0,32.67,0.056,5251.0,4.581,0.817,0.926,292.23676,41.08588
5792202,K00841.02,Kepler-27 c,292.23676,41.08588,15.855,CONFIRMED,1.0,0,0,0,0,31.33046135,153.43031,5.176,5073.8,117.2,0.798,6.5,481.0,12.61,0.072904,5251.0,4.581,0.817,0.926,292.23676,41.08588
5792202,K00841.03,Kepler-27 d,292.23676,41.08588,15.855,CONFIRMED,1.0,0,0,0,0,6.54626149,133.85964,2.75,655.9,24.8,0.644,2.19,810.0,101.78,0.024555,5251.0,4.581,0.817,0.926,292.23676,41.08588
8410727,K01148.01,Kepler-270 b,282.2001,44.422298,13.908,CONFIRMED,1.0,0,0,0,0,11.47609015,135.39622,5.046,182.3,27.7,0.755,2.07,984.0,221.34,0.013423,6071.0,4.202,1.41,1.156,282.2001,44.422298
8410727,K01148.02,Kepler-270 c,282.2001,44.422298,13.908,CONFIRMED,0.998,0,0,0,0,25.2630467,134.18397,6.22,125.5,14.3,0.743,1.71,756.0,77.24,0.011085,6071.0,4.202,1.41,1.156,282.2001,44.422298
8280511,K01151.01,Kepler-271 b,283.00296,44.284229,13.404,CONFIRMED,1.0,0,0,0,0,10.43547031,134.82462,3.4167,210.2,36.7,0.174,1.22,759.0,78.35,0.013143,5528.0,4.499,0.853,0.838,283.00296,44.284229
8280511,K01151.02,Kepler-271 c,283.00296,44.284229,13.404,CONFIRMED,0.997,0,0,0,0,7.41084314,135.75425,3.245,124.1,25.6,0.064,0.94,850.0,123.4,0.010073,5528.0,4.499,0.853,0.838,283.00296,44.284229
8280511,K01151.03,Kepler-271 d,283.00296,44.284229,13.404,CONFIRMED,0.975,0,0,0,0,5.24970432,135.46911,2.746,61.9,13.9,0.248,0.67,954.0,195.3,0.007159,5528.0,4.499,0.853,0.838,283.00296,44.284229
10426656,K01161.03,Kepler-272 b,299.12753,47.59383,14.678,CONFIRMED,0.961,0,0,0,0,2.97136658,134.38662,2.716,233.3,25.6,0.349,1.52,1200.0,490.13,0.013899,5334.0,4.372,1.004,0.865,299.12753,47.59383
10426656,K01161.01,Kepler-272 c,299.12753,47.59383,14.678,CONFIRMED,1.0,0,0,0,0,6.05729966,135.92756,3.7419,385.2,35.1,0.219,1.94,947.0,189.98,0.017666,5334.0,4.372,1.004,0.865,299.12753,47.59383
10426656,K01161.02,Kepler-272 d,299.12753,47.59383,14.678,CONFIRMED,0.991,0,0,0,0,10.93725572,136.98549,3.0822,421.6,24.6,0.866,2.41,777.0,86.28,0.021998,5334.0,4.372,1.004,0.865,299.12753,47.59383
10468940,K01163.01,Kepler-273 b,291.30222,47.697762,14.968,CONFIRMED,1.0,0,0,0,0,2.936527336,135.71829,1.771,352.3,34.7,0.524,1.92,1209.0,505.22,0.01755,5359.0,4.375,1.002,0.867,291.30222,47.697762
10468940,K01163.02,Kepler-273 c,291.30222,47.697762,14.968,CONFIRMED,1.0,0,0,0,0,8.01500821,134.8277,3.0137,363.0,28.6,0.645,2.0,865.0,132.46,0.018282,5359.0,4.375,1.002,0.867,291.30222,47.697762
3348082,K01196.02,Kepler-274 b,292.92276,38.47728,15.035,CONFIRMED,0.971,0,0,0,0,11.63486009,140.50071,5.466,292.3,18.4,0.053,2.61,961.0,201.96,0.015413,5570.0,4.066,1.548,1.019,292.92276,38.47728
3348082,K01196.03,Kepler-274 c,292.92276,38.47728,15.035,CONFIRMED,0.912,0,0,0,0,33.1981761,142.09873,4.709,336.7,11.8,0.826,3.21,678.0,49.9,0.018978,5570.0,4.066,1.548,1.019,292.92276,38.47728
3447722,K01198.02,Kepler-275 b,292.47971,38.514919,15.319,CONFIRMED,0.994,0,0,0,0,10.30067919,142.74251,4.885,271.8,16.4,0.004,2.2,1015.0,251.55,0.015115,6157.0,4.224,1.33,1.08,292.47971,38.514919
3447722,K01198.01,Kepler-275 c,292.47971,38.514919,15.319,CONFIRMED,0.986,0,0,0,0,16.08832318,139.49184,5.731,597.8,31.3,0.648,3.42,875.0,138.64,0.023572,6157.0,4.224,1.33,1.08,292.47971,38.514919
3447722,K01198.03,Kepler-275 d,292.47971,38.514919,15.319,CONFIRMED,0.998,0,0,0,0,35.6757453,145.00717,7.381,471.2,18.5,0.61,3.02,671.0,47.96,0.020763,6157.0,4.224,1.33,1.08,292.47971,38.514919
3962243,K01203.02,Kepler-276 b,293.56815,39.03632,15.368,CONFIRMED,0.985,0,0,0,0,14.12847677,142.8971,3.685,628.7,23.0,0.811,2.73,739.0,70.5,0.025658,5779.0,4.477,0.974,1.037,293.56815,39.03632
3962243,K01203.01,Kepler-276 c,293.56815,39.03632,15.368,CONFIRMED,0.999,0,0,0,0,31.8841473,160.20696,6.122,910.0,25.3,0.938,3.7,563.0,23.82,0.03477,5779.0,4.477,0.974,1.037,293.56815,39.03632
3962243,K01203.03,Kepler-276 d,293.56815,39.03632,15.368,CONFIRMED,0.829,0,0,0,0,48.6478543,172.1271,5.464,641.8,12.2,0.988,4.14,489.0,13.57,0.038915,5779.0,4.477,0.974,1.037,293.56815,39.03632
3939150,K01215.01,Kepler-277 b,286.58316,39.077202,13.42,CONFIRMED,1.0,0,0,0,0,17.32419108,142.09977,8.045,241.3,49.1,0.764,3.14,964.0,204.1,0.0155,5968.0,3.972,1.857,1.179,286.58316,39.077202
3939150,K01215.02,Kepler-277 c,286.58316,39.077202,13.42,CONFIRMED,0.999,0,0,0,0,33.0063185,145.38821,7.118,278.1,38.2,0.39,3.13,778.0,86.38,0.015448,5968.0,3.972,1.857,1.179,286.58316,39.077202
3640905,K01221.01,Kepler-278 b,290.10718,38.702229,11.584,CONFIRMED,1.0,0,0,0,0,30.1599411,138.51774,7.874,175.9,32.3,0.802,4.54,836.0,115.69,0.013612,5010.0,3.62,3.051,1.414,290.10718,38.702229
3640905,K01221.02,Kepler-278 c,290.10718,38.702229,11.584,CONFIRMED,0.981,0,0,0,0,51.0771048,152.35694,11.233,141.5,24.1,0.498,3.66,702.0,57.28,0.010971,5010.0,3.62,3.051,1.414,290.10718,38.702229
6677841,K01236.02,Kepler-279 b,287.3912,42.194832,13.659,CONFIRMED,0.242,1,0,0,0,12.30971679,137.68401,6.74,396.0,45.9,0.847,3.82,1104.0,350.46,0.020619,6366.0,4.045,1.697,1.164,287.3912,42.194832
6677841,K01236.01,Kepler-279 c,287.3912,42.194832,13.659,CONFIRMED,0.086,1,0,0,0,35.7353616,151.1133,8.491,778.8,58.4,0.878,5.47,774.0,84.66,0.029539,6366.0,4.045,1.697,1.164,287.3912,42.194832
6677841,K01236.04,Kepler-279 e,287.3912,42.194832,13.659,CONFIRMED,0.94,0,0,0,0,98.353149,217.883,24.708,423.0,30.5,0.906,4.13,552.0,21.96,0.022291,6366.0,4.045,1.697,1.164,287.3912,42.194832
6949607,K00870.01,Kepler-28 b,292.13702,42.42942,15.036,CONFIRMED,1.0,0,0,0,0,5.912273234,172.184012,2.3254,961.4,62.8,0.17,1.73,585.0,27.72,0.027826,4072.0,4.696,0.57,0.586,292.13702,42.42942
6949607,K00870.02,Kepler-28 c,292.13702,42.42942,15.036,CONFIRMED,1.0,0,0,0,0,8.98581901,175.68418,2.8606,881.3,51.8,0.008,1.65,509.0,15.9,0.026527,4072.0,4.696,0.57,0.586,292.13702,42.42942
6690082,K01240.01,Kepler-280 b,291.3905,42.180592,14.466,CONFIRMED,1.0,0,0,0,0,2.1395563,133.65392,2.0678,266.1,48.9,0.368,1.76,1425.0,974.3,0.014957,5534.0,4.338,1.08,0.926,291.3905,42.180592
6690082,K01240.02,Kepler-280 c,291.3905,42.180592,14.466,CONFIRMED,1.0,0,0,0,0,4.807103254,134.640371,0.9393,450.5,32.9,0.94,2.96,1088.0,330.84,0.025102,5534.0,4.338,1.08,0.926,291.3905,42.180592
8630788,K01258.02,Kepler-281 b,294.10818,44.770699,15.773,CONFIRMED,1.0,0,0,0,0,14.64613058,136.5227,5.688,593.5,30.0,0.561,2.22,694.0,54.95,0.022987,5717.0,4.538,0.884,0.984,294.10818,44.770699
8630788,K01258.01,Kepler-281 c,294.10818,44.770699,15.773,CONFIRMED,0.997,0,0,0,0,36.33750453,160.39806,7.06,2828.4,96.8,0.825,5.3,513.0,16.36,0.054879,5717.0,4.538,0.884,0.984,294.10818,44.770699
8630788,K01258.03,Kepler-281 d,294.10818,44.770699,15.773,CONFIRMED,0.96,0,0,0,0,148.272013,138.00557,4.192,1707.4,21.8,0.883,4.3,321.0,2.51,0.04452,5717.0,4.538,0.884,0.984,294.10818,44.770699
8609450,K01278.03,Kepler-282 b,284.67728,44.79768,15.204,CONFIRMED,0.896,0,0,0,0,9.2207691,138.0072,4.907,140.0,13.2,0.037,1.02,817.0,105.63,0.010738,5600.0,4.455,0.872,0.793,284.67728,44.79768
8609450,K01278.04,Kepler-282 c,284.67728,44.79768,15.204,CONFIRMED,0.992,0,0,0,0,13.6396648,141.7301,5.425,162.7,13.3,0.105,1.1,717.0,62.6,0.011586,5600.0,4.455,0.872,0.793,284.67728,44.79768
8609450,K01278.01,Kepler-282 d,284.67728,44.79768,15.204,CONFIRMED,1.0,0,0,0,0,24.8056775,145.07526,6.148,624.4,39.4,0.007,2.16,588.0,28.22,0.022674,5600.0,4.455,0.872,0.793,284.67728,44.79768
8609450,K01278.02,Kepler-282 e,284.67728,44.79768,15.204,CONFIRMED,1.0,0,0,0,0,44.3471936,161.31738,6.43,791.7,40.5,0.273,2.45,484.0,13.0,0.025732,5600.0,4.455,0.872,0.793,284.67728,44.79768
10604335,K01298.01,Kepler-283 b,293.61371,47.839001,15.847,CONFIRMED,1.0,0,0,0,0,11.00817635,143.22611,2.013,1462.5,42.1,0.025,2.15,488.0,13.39,0.033903,4141.0,4.684,0.582,0.596,293.61371,47.839001
10604335,K01298.02,Kepler-283 c,293.61371,47.839001,15.847,CONFIRMED,0.0,0,1,0,0,92.7495777,173.27975,5.506,1105.1,18.0,0.019,1.87,240.0,0.78,0.029388,4141.0,4.684,0.582,0.596,293.61371,47.839001
10538176,K01301.01,Kepler-284 b,293.14648,47.729649,15.824,CONFIRMED,1.0,0,0,0,0,12.69905011,184.9868,2.9899,797.4,30.4,0.663,2.62,686.0,52.55,0.027241,5291.0,4.489,0.882,0.875,293.14648,47.729649
10538176,K01301.02,Kepler-284 c,293.14648,47.729649,15.824,CONFIRMED,1.0,0,0,0,0,37.5142128,189.30015,5.303,935.0,28.9,0.366,2.68,478.0,12.38,0.027815,5291.0,4.489,0.882,0.875,293.14648,47.729649
10730034,K01305.01,Kepler-285 b,291.3909,48.065609,15.173,CONFIRMED,1.0,0,0,0,0,2.633852528,134.56431,2.0206,259.8,23.3,0.204,1.38,1131.0,387.43,0.014432,5114.0,4.463,0.878,0.817,291.3909,48.065609
10730034,K01305.02,Kepler-285 c,291.3909,48.065609,15.173,CONFIRMED,0.978,0,0,0,0,6.18670882,136.63308,2.909,202.6,14.3,0.013,1.21,851.0,123.96,0.01265,5114.0,4.463,0.878,0.817,291.3909,48.065609
10858691,K01306.01,Kepler-286 b,290.67615,48.294289,15.587,CONFIRMED,1.0,0,0,0,0,1.796320953,133.33662,1.9139,210.9,22.1,0.015,1.2,1367.0,827.82,0.013229,5576.0,4.503,0.829,0.8,290.67615,48.294289
10858691,K01306.02,Kepler-286 c,290.67615,48.294289,15.587,CONFIRMED,0.994,0,0,0,0,3.468073,136.00831,2.361,243.9,20.6,0.143,1.29,1098.0,343.57,0.014245,5576.0,4.503,0.829,0.8,290.67615,48.294289
10858691,K01306.03,Kepler-286 d,290.67615,48.294289,15.587,CONFIRMED,0.95,0,0,0,0,5.9142668,133.49193,2.661,253.2,17.4,0.04,1.31,919.0,168.51,0.014481,5576.0,4.503,0.829,0.8,290.67615,48.294289
10858691,K01306.04,Kepler-286 e,290.67615,48.294289,15.587,CONFIRMED,0.91,0,0,0,0,29.2214959,139.32807,4.014,394.0,14.6,0.779,1.81,539.0,20.03,0.019962,5576.0,4.503,0.829,0.8,290.67615,48.294289
10973814,K01307.02,Kepler-287 b,290.92746,48.44355,14.775,CONFIRMED,1.0,0,0,0,0,20.34237838,137.6952,2.3351,564.6,28.7,0.826,2.88,667.0,46.93,0.024633,5514.0,4.345,1.071,0.926,290.92746,48.44355
10973814,K01307.01,Kepler-287 c,290.92746,48.44355,14.775,CONFIRMED,0.999,0,0,0,0,44.8520997,172.46196,3.5729,780.8,33.0,0.807,3.35,513.0,16.35,0.02861,5514.0,4.345,1.071,0.926,290.92746,48.44355
4455231,K01332.02,Kepler-288 b,288.91644,39.594711,15.151,CONFIRMED,0.999,0,0,0,0,6.09747233,354.05919,3.431,217.6,17.4,0.012,2.22,1197.0,485.84,0.013336,5661.0,4.09,1.522,1.04,288.91644,39.594711
4455231,K01332.01,Kepler-288 c,288.91644,39.594711,15.151,CONFIRMED,1.0,0,0,0,0,19.30581662,373.18998,4.2902,709.1,36.3,0.001,4.0,815.0,104.41,0.024067,5661.0,4.09,1.522,1.04,288.91644,39.594711
4455231,K01332.03,Kepler-288 d,288.91644,39.594711,15.151,CONFIRMED,0.991,0,0,0,0,56.637918,135.51975,6.172,589.7,20.9,0.298,3.68,570.0,24.87,0.022163,5661.0,4.09,1.522,1.04,288.91644,39.594711
7303287,K01353.02,Kepler-289 b,297.46533,42.882839,13.956,CONFIRMED,1.0,0,0,0,0,34.5439452,132.68453,3.482,429.8,23.4,0.87,2.67,607.0,32.02,0.021969,5933.0,4.342,1.115,0.998,297.46533,42.882839
7303287,K01353.01,Kepler-289 c,297.46533,42.882839,13.956,CONFIRMED,1.0,0,0,0,0,125.86540191,236.659731,9.0191,12389.5,544.7,0.101,12.37,394.0,5.71,0.101632,5933.0,4.342,1.115,0.998,297.46533,42.882839
7303287,K01353.03,Kepler-289 e,297.46533,42.882839,13.956,CONFIRMED,0.343,0,0,0,0,330.071558,340.9871,4.295,616.7,10.6,0.681,2.94,286.0,1.58,0.024125,5933.0,4.342,1.115,0.998,297.46533,42.882839
10358759,K00738.01,Kepler-29 b,298.34833,47.49123,15.282,CONFIRMED,1.0,0,0,0,0,10.3392408,170.38549,3.075,1184.6,51.4,0.15,2.98,777.0,86.46,0.031329,5730.0,4.545,0.87,0.968,298.34833,47.49123
10358759,K00738.02,Kepler-29 c,298.34833,47.49123,15.282,CONFIRMED,1.0,0,0,0,0,13.28689997,172.11932,3.2825,1039.6,41.3,0.017,2.78,715.0,61.8,0.029278,5730.0,4.545,0.87,0.968,298.34833,47.49123
7102227,K01360.02,Kepler-290 b,286.41,42.681549,15.596,CONFIRMED,1.0,0,0,0,0,14.58932429,141.93498,2.4184,831.3,29.3,0.694,2.32,594.0,29.53,0.028129,5142.0,4.602,0.755,0.84,286.41,42.681549
7102227,K01360.01,Kepler-290 c,286.41,42.681549,15.596,CONFIRMED,1.0,0,0,0,0,36.7704935,164.29112,4.42,1346.6,40.8,0.545,2.83,437.0,8.6,0.034299,5142.0,4.602,0.755,0.84,286.41,42.681549
7102227,K01360.03,Kepler-290 d,286.41,42.681549,15.596,CONFIRMED,0.921,0,0,0,0,0.764017553,132.2214,1.103,128.2,13.2,0.442,0.86,1589.0,1503.79,0.010487,5142.0,4.602,0.755,0.84,286.41,42.681549
6936909,K01363.01,Kepler-291 b,287.91635,42.437302,15.934,CONFIRMED,1.0,0,0,0,0,3.546531809,134.90127,2.2746,442.7,26.4,0.633,2.18,1212.0,510.26,0.02022,5993.0,4.489,0.986,1.093,287.91635,42.437302
6936909,K01363.02,Kepler-291 c,287.91635,42.437302,15.934,CONFIRMED,0.983,0,0,0,0,5.70070626,132.69229,1.6408,379.8,15.2,0.664,2.03,1035.0,270.62,0.018897,5993.0,4.489,0.986,1.093,287.91635,42.437302
6962977,K01364.05,Kepler-292 b,295.76614,42.424278,15.956,CONFIRMED,1.0,0,0,0,0,2.58083264,171.56048,2.1729,270.2,17.5,0.16,1.31,1130.0,386.18,0.014804,5296.0,4.538,0.808,0.821,295.76614,42.424278
6962977,K01364.04,Kepler-292 c,295.76614,42.424278,15.956,CONFIRMED,0.857,0,0,0,0,3.71545593,169.78318,2.558,331.7,19.6,0.327,1.46,1001.0,237.42,0.01657,5296.0,4.538,0.808,0.821,295.76614,42.424278
6962977,K01364.02,Kepler-292 d,295.76614,42.424278,15.956,CONFIRMED,1.0,0,0,0,0,7.0556584,181.91205,3.0479,705.6,32.1,0.301,2.13,808.0,100.88,0.024103,5296.0,4.538,0.808,0.821,295.76614,42.424278
6962977,K01364.03,Kepler-292 e,295.76614,42.424278,15.956,CONFIRMED,1.0,0,0,0,0,11.97884409,178.96957,3.751,707.9,27.8,0.073,2.11,678.0,49.87,0.023868,5296.0,4.538,0.808,0.821,295.76614,42.424278
6962977,K01364.01,Kepler-292 f,295.76614,42.424278,15.956,CONFIRMED,1.0,0,0,0,0,20.8341497,186.03921,4.522,803.1,26.2,0.269,2.26,563.0,23.82,0.025636,5296.0,4.538,0.808,0.821,295.76614,42.424278
6932987,K01366.01,Kepler-293 b,286.35806,42.406509,15.368,CONFIRMED,1.0,0,0,0,0,19.25404023,164.78424,4.6509,987.7,50.7,0.548,3.04,657.0,44.17,0.029607,5798.0,4.507,0.941,1.038,286.35806,42.406509
6932987,K01366.02,Kepler-293 c,286.35806,42.406509,15.368,CONFIRMED,1.0,0,0,0,0,54.1558384,172.36559,4.432,1109.8,29.1,0.927,3.88,466.0,11.12,0.03773,5798.0,4.507,0.941,1.038,286.35806,42.406509
9455556,K01396.02,Kepler-294 b,287.392,46.059311,15.843,CONFIRMED,0.992,0,0,0,0,3.70122061,180.27172,2.523,327.4,19.6,0.178,1.62,1087.0,330.02,0.016399,5616.0,4.529,0.903,1.006,287.392,46.059311
9455556,K01396.01,Kepler-294 c,287.392,46.059311,15.843,CONFIRMED,1.0,0,0,0,0,6.62643441,183.98789,3.1752,814.6,40.6,0.111,2.54,895.0,151.59,0.025799,5616.0,4.529,0.903,1.006,287.392,46.059311
9006449,K01413.01,Kepler-295 b,285.34583,45.367779,14.447,CONFIRMED,0.986,0,0,0,0,12.64504291,138.63149,9.117,200.4,32.7,0.931,1.55,741.0,71.28,0.016062,5607.0,4.447,0.886,0.8,285.34583,45.367779
9006449,K01413.02,Kepler-295 c,285.34583,45.367779,14.447,CONFIRMED,0.999,0,0,0,0,21.5262958,132.28787,8.392,190.0,23.4,0.804,1.36,621.0,35.03,0.014029,5607.0,4.447,0.886,0.8,285.34583,45.367779
9006449,K01413.03,Kepler-295 d,285.34583,45.367779,14.447,CONFIRMED,0.935,0,0,0,0,33.8845825,159.98819,6.538,224.1,17.2,0.961,1.74,533.0,19.13,0.017958,5607.0,4.447,0.886,0.8,285.34583,45.367779
11497958,K01422.03,Kepler-296 b,286.54001,49.437328,15.921,CONFIRMED,0.985,0,0,0,0,10.8644095,131.12833,1.853,748.7,16.8,0.763,1.14,363.0,4.09,0.027366,3526.0,4.866,0.383,0.394,286.54001,49.437328
11497958,K01422.01,Kepler-296 c,286.54001,49.437328,15.921,CONFIRMED,1.0,0,0,0,0,5.841636615,135.92315,1.8734,1336.3,41.1,0.026,1.38,446.0,9.38,0.033032,3526.0,4.866,0.383,0.394,286.54001,49.437328
11497958,K01422.02,Kepler-296 d,286.54001,49.437328,15.921,CONFIRMED,1.0,0,0,0,0,19.85029495,133.64933,2.8407,1607.5,34.4,0.217,1.52,297.0,1.83,0.036352,3526.0,4.866,0.383,0.394,286.54001,49.437328
11497958,K01422.05,Kepler-296 e,286.54001,49.437328,15.921,CONFIRMED,0.984,0,0,0,0,34.1420506,136.03624,2.945,788.0,13.3,0.105,1.06,248.0,0.89,0.025353,3526.0,4.866,0.383,0.394,286.54001,49.437328
11497958,K01422.04,Kepler-296 f,286.54001,49.437328,15.921,CONFIRMED,0.927,0,0,0,0,63.3354719,162.6161,3.651,983.0,13.0,0.029,1.18,202.0,0.39,0.028278,3526.0,4.866,0.383,0.394,286.54001,49.437328
11122894,K01426.01,Kepler-297 b,283.20917,48.777641,14.232,CONFIRMED,1.0,0,0,0,0,38.86848956,171.30369,6.0573,1004.9,73.4,0.028,2.81,509.0,15.89,0.028726,5618.0,4.46,0.897,0.846,283.20917,48.777641
11122894,K01426.02,Kepler-297 c,283.20917,48.777641,14.232,CONFIRMED,0.907,0,0,0,0,74.92768653,124.99266,4.74,4119.2,161.5,0.796,6.39,409.0,6.62,0.06521,5618.0,4.46,0.897,0.846,283.20917,48.777641
11122894,K01426.03,Kepler-297 d,283.20917,48.777641,14.232,CONFIRMED,0.999,0,0,0,0,150.0189511,224.685714,4.3823,4319.7,106.2,1.252,32.6,325.0,2.62,0.332851,5618.0,4.46,0.897,0.846,283.20917,48.777641
11176127,K01430.01,Kepler-298 b,283.03979,48.825359,15.415,CONFIRMED,1.0,0,0,0,0,10.47548084,152.64165,2.3024,1070.7,40.3,0.664,2.11,540.0,20.15,0.031572,4463.0,4.677,0.611,0.662,283.03979,48.825359
11176127,K01430.02,Kepler-298 c,283.03979,48.825359,15.415,CONFIRMED,1.0,0,0,0,0,22.92886314,143.86271,2.0831,908.9,21.3,0.805,2.08,416.0,7.09,0.03117,4463.0,4.677,0.611,0.662,283.03979,48.825359
11176127,K01430.03,Kepler-298 d,283.03979,48.825359,15.415,CONFIRMED,0.996,0,0,0,0,77.4740991,184.24533,4.168,1543.6,27.5,0.758,2.63,277.0,1.4,0.039418,4463.0,4.677,0.611,0.662,283.03979,48.825359
11014932,K01432.03,Kepler-299 b,283.20697,48.580502,15.017,CONFIRMED,0.999,0,0,0,0,2.92721119,133.82725,2.545,170.2,18.0,0.043,1.29,1258.0,593.23,0.011806,5616.0,4.394,0.999,0.903,283.20697,48.580502
11014932,K01432.01,Kepler-299 c,283.20697,48.580502,15.017,CONFIRMED,1.0,0,0,0,0,6.88595222,138.40761,4.148,428.5,34.5,0.953,2.68,946.0,189.35,0.024611,5616.0,4.394,0.999,0.903,283.20697,48.580502
11014932,K01432.02,Kepler-299 d,283.20697,48.580502,15.017,CONFIRMED,0.997,0,0,0,0,15.0549356,144.575,4.801,256.4,16.6,0.321,1.6,729.0,66.72,0.014645,5616.0,4.394,0.999,0.903,283.20697,48.580502
11014932,K01432.04,Kepler-299 e,283.20697,48.580502,15.017,CONFIRMED,0.998,0,0,0,0,38.2856338,143.2984,6.512,322.8,15.0,0.115,1.77,534.0,19.24,0.01626,5616.0,4.394,0.999,0.903,283.20697,48.580502
10748390,K00003.01,Kepler-3 b,297.70935,48.080853,9.174,CONFIRMED,0.913,0,0,0,0,4.887803076,124.8130808,2.36255,4315.8,862.3,0.054,4.82,800.0,96.67,0.057823,4778.0,4.591,0.763,0.83,297.70935,48.080853
3832474,K00806.02,Kepler-30 c,285.28363,38.947281,15.403,CONFIRMED,0.745,0,0,0,0,60.32494216,243.892578,6.6188,20280.4,347.2,0.224,12.19,411.0,6.77,0.128744,5485.0,4.556,0.867,0.986,285.28363,38.947281
3832474,K00806.01,Kepler-30 d,285.28363,38.947281,15.403,CONFIRMED,1.0,0,0,0,0,143.2063047,154.23552,8.9302,10565.7,138.8,0.379,8.9,308.0,2.14,0.094044,5485.0,4.556,0.867,0.986,285.28363,38.947281
11037335,K01435.02,Kepler-300 b,295.2887,48.59972,14.201,CONFIRMED,1.0,0,0,0,0,10.44635944,133.27821,2.749,354.2,34.4,0.967,2.18,812.0,102.77,0.022657,5968.0,4.534,0.881,0.97,295.2887,48.59972
11037335,K01435.01,Kepler-300 c,295.2887,48.59972,14.201,CONFIRMED,1.0,0,0,0,0,40.7150498,146.56647,8.587,563.9,56.4,0.638,2.2,516.0,16.76,0.022834,5968.0,4.534,0.881,0.97,295.2887,48.59972
11389771,K01436.01,Kepler-301 b,283.98297,49.23299,14.271,CONFIRMED,1.0,0,0,0,0,2.508553286,135.0112,2.2664,211.6,26.8,0.009,1.28,1278.0,629.8,0.013262,5814.0,4.523,0.881,0.944,283.98297,49.23299
11389771,K01436.03,Kepler-301 c,283.98297,49.23299,14.271,CONFIRMED,0.98,0,0,0,0,5.41908491,131.6422,2.3379,231.0,20.2,0.536,1.38,989.0,225.71,0.014334,5814.0,4.523,0.881,0.944,283.98297,49.23299
11389771,K01436.02,Kepler-301 d,283.98297,49.23299,14.271,CONFIRMED,1.0,0,0,0,0,13.75129636,144.61389,3.853,348.5,24.6,0.359,1.66,725.0,65.24,0.01723,5814.0,4.523,0.881,0.944,283.98297,49.23299
7898352,K01486.02,Kepler-302 b,294.31699,43.629341,15.505,CONFIRMED,1.0,0,0,0,0,30.1837021,146.64675,5.879,974.9,37.9,0.011,3.65,634.0,38.2,0.028292,5733.0,4.281,1.183,0.974,294.31699,43.629341
7898352,K01486.01,Kepler-302 c,294.31699,43.629341,15.505,CONFIRMED,1.0,0,0,0,0,127.2824442,163.89,7.1545,8088.6,148.1,0.827,12.04,392.0,5.61,0.093207,5733.0,4.281,1.183,0.974,294.31699,43.629341
7871954,K01515.01,Kepler-303 b,283.13547,43.657051,14.39,CONFIRMED,0.889,0,0,0,0,1.937029968,134.72107,1.4727,312.3,42.8,0.105,0.87,802.0,97.94,0.016332,4042.0,4.761,0.49,0.505,283.13547,43.657051
7871954,K01515.02,Kepler-303 c,283.13547,43.657051,14.39,CONFIRMED,0.991,0,0,0,0,7.06117322,136.27344,1.0406,481.7,27.2,0.845,1.23,521.0,17.41,0.022906,4042.0,4.761,0.49,0.505,283.13547,43.657051
5371776,K01557.01,Kepler-304 b,294.44177,40.55759,14.84,CONFIRMED,1.0,0,0,0,0,3.295701024,133.966333,1.8268,1745.7,114.7,0.267,2.81,875.0,138.38,0.037296,4723.0,4.628,0.691,0.76,294.44177,40.55759
5371776,K01557.03,Kepler-304 c,294.44177,40.55759,14.84,CONFIRMED,1.0,0,0,0,0,5.315954488,132.43002,1.1165,965.9,37.7,0.718,2.33,746.0,73.19,0.030923,4723.0,4.628,0.691,0.76,294.44177,40.55759
5371776,K01557.02,Kepler-304 d,294.44177,40.55759,14.84,CONFIRMED,1.0,0,0,0,0,9.65349016,134.85555,2.9029,1308.6,63.1,0.149,2.41,611.0,32.98,0.031946,4723.0,4.628,0.691,0.76,294.44177,40.55759
5371776,K01557.04,Kepler-304 e,294.44177,40.55759,14.84,CONFIRMED,1.0,0,0,0,0,1.499144441,133.07022,1.4259,258.9,22.2,0.331,1.09,1137.0,395.06,0.014494,4723.0,4.628,0.691,0.76,294.44177,40.55759
