kepid,quarters
10329469,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10329835,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10330115,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10330495,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10332213,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10332789,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10332883,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10337258,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10337517,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10338279,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10338529,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10340212,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10340228,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10340423,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10341777,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10341781,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10341787,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10341831,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10341876,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10341878,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10341905,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10341913,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10341917,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10342041,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10342065,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10342097,"Q00,Q01,Q02,Q03,Q06,Q10,Q11,Q14"
10342248,"Q03,Q04,Q07,Q08,Q11,Q12,Q15,Q16"
10342316,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10345478,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10345862,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10346522,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10350571,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10351231,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10351767,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10352603,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10352945,"Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10353968,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10354039,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10356124,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10358759,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10360722,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10362031,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10363115,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10363281,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10363300,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10383687,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10383696,"Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10383729,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10384798,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10385682,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10385708,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10386922,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10386984,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10387742,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10388286,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10389280,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10395381,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10397315,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10397751,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10399321,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10404545,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10404582,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10405224,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10405482,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10405546,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10407020,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10407047,"Q02,Q03,Q06,Q07,Q10,Q11,Q14,Q15"
10407054,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10407086,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10407210,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10407221,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10407271,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10407430,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10407464,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10407482,"Q01,Q02,Q03,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10415227,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10416390,"Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10417704,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10418224,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10418797,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10419211,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10419312,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10419797,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10420279,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10420301,"Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10422852,"Q01,Q02,Q05,Q06,Q09,Q10,Q13,Q14,Q17"
10425070,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10426656,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10427700,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10453588,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10454313,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10454401,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10454632,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10459805,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10460984,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10461045,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10462826,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10464050,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10464078,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10464666,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10468885,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10468940,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10470206,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10470616,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10470779,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10470882,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10470993,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10471005,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10471055,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10471090,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10471167,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10471174,"Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10471204,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10471243,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10471296,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10471345,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10471515,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10473272,"Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10480915,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10480921,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10480952,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10480982,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10481045,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10481054,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10482160,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10483644,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10484409,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10485179,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10485250,"Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10486425,"Q01,Q02,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10488450,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10489206,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10489345,"Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10489525,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10489539,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10490960,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10491031,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10491044,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10491062,"Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10491525,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10491544,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10491554,"Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10513530,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10514429,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10514430,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10514770,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10518399,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10518424,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10518725,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10518735,"Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10519701,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10525027,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10525049,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10526549,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10526887,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10527135,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10528068,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10531955,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10532751,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10535708,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10535807,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10535858,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10535886,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10535897,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10535926,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10535991,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10536177,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10538176,"Q02,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10544677,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10545066,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10547378,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10547685,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10549023,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10549562,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10549576,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10549924,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10551346,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10552151,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10552611,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10552700,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10554967,"Q01,Q02,Q05,Q06,Q09,Q10,Q13,Q14,Q17"
10554999,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10555375,"Q01,Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10556578,"Q02,Q03,Q04,Q05,Q06,Q08,Q09,Q10,Q12,Q13,Q14,Q16,Q17"
10577994,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10581918,"Q02,Q03,Q04,Q06,Q07,Q08,Q10,Q11,Q12,Q14,Q15,Q16"
10583066,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10583180,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10583181,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10583225,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10583761,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10585738,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q09,Q10,Q11,Q13,Q14,Q15,Q17"
10585852,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q09,Q10,Q11,Q13,Q14,Q15,Q17"
10585887,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q09,Q10,Q11,Q13,Q14,Q15,Q17"
10586004,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q09,Q10,Q11,Q13,Q14,Q15,Q17"
10586208,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q09,Q10,Q11,Q13,Q14,Q15,Q17"
10587105,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q09,Q10,Q11,Q13,Q14,Q15,Q17"
10591855,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10592163,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10593535,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10593626,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10593759,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10599206,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
10600261,"Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17"
