pl_name,hostname,disc_year,discoverymethod,tran_flag,disc_facility,disc_telescope,disc_instrument,pl_orbper,pl_rade,pl_masse,pl_dens,pl_insol,pl_imppar,pl_trandep,st_teff,st_rad,st_mass,st_lum,st_age,st_dens
Kepler-164 c,Kepler-164,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.945723,2.73,,2.13,131.487,0.51,0.05328,5888.0,1.148,1.036,0.11291,0.62,1.0
Kepler-229 c,Kepler-229,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.068638,4.92,,0.992,21.637,0.0,0.49143,5120.0,0.728,0.808,-0.53795,2.04,1.94
Kepler-210 c,Kepler-210,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.972513,3.62,,1.48,25.44,0.4,0.3245,4559.0,0.65,0.77,-0.79874,1.78,1.19397
Kepler-122 c,Kepler-122,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.465988,5.87,,0.788,160.499,0.5,0.22321,6050.0,1.216,0.982,0.26993,7.94,0.53
Kepler-231 c,Kepler-231,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,19.271566,1.93,24.1,0.97,6.267,0.87,0.12198,3767.0,0.49,0.58,-1.03621,3.15,7.16212
Kepler-245 d,Kepler-245,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,36.277108,3.03,21.6,0.0111,9.492,0.18,0.16769,5100.0,0.795,0.856,-0.39579,3.63,1.7
Kepler-178 b,Kepler-178,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.576694,2.9,,1.97,84.571,0.49,0.07468,5676.0,1.066,0.852,-0.20778,9.12,1.25
Kepler-373 c,Kepler-373,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.725948,1.24,,5.97,103.756,0.48,0.01949,5787.0,0.845,0.981,0.21244,10.96,0.43
Kepler-337 c,Kepler-337,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.693201,2.05,,3.1,376.21,0.0,0.01418,5684.0,1.761,1.081,0.48057,7.94,0.19
Kepler-349 c,Kepler-349,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.247629,1.96,,3.28,94.491,0.15,0.04697,5956.0,0.927,1.083,-0.0073,0.55,1.1
Kepler-284 b,Kepler-284,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.699149,2.24,,2.76,38.366,0.24,0.07974,5615.0,0.814,0.766,-0.34097,0.5,1.84
Kepler-84 e,Kepler-84,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,27.434389,2.6,,2.27,48.29,0.09,0.04726,6031.0,1.169,1.06,0.212,3.98,0.02901
Kepler-168 c,Kepler-168,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.193242,2.69,,2.17,169.002,0.02,0.05857,6282.0,1.107,1.113,0.36071,2.29,0.96679
Kepler-239 c,Kepler-239,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,56.228098,2.51,,2.38,4.315,0.86,0.08627,4914.0,0.763,0.757,-0.47489,3.31,1.83
Kepler-126 c,Kepler-126,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,21.869741,1.58,,1.695536,112.128,0.71,0.01152,6239.0,1.358,1.108,0.452,3.39,0.4
Kepler-403 c,Kepler-403,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,54.280749,1.75,,3.8,45.154,0.53,0.01478,6090.0,1.329,1.299,0.64405,3.09,0.22
Kepler-347 b,Kepler-347,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.79836,1.97,,3.26,180.549,0.71,0.03366,6088.0,1.005,0.922,0.34232,11.75,0.32
Kepler-237 c,Kepler-237,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.103636,2.08,,3.04,60.642,0.14,0.08879,4861.0,0.725,0.696,-0.47742,3.02,1.84
Kepler-278 b,Kepler-278,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,30.1556,3.955,56.0,5.0,110.0,0.544,0.01759,4965.0,2.861,1.227,0.64933,5.761,0.07237
Kepler-278 c,Kepler-278,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,51.111,3.268,34.9,5.5,54.3,0.27,0.01415,4965.0,2.861,1.227,0.64933,5.761,0.07237
Kepler-103 c,Kepler-103,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,179.60978,5.4539,58.47,1.98,5.97,0.44,0.12788,6047.0,1.492,1.212,0.42431,6.03,0.35
Kepler-391 b,Kepler-391,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.4175,2.5,1100.0,380.0,690.0,0.38,0.00726,5038.0,2.879,1.27,0.66276,4.365,0.0822
Kepler-391 c,Kepler-391,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,20.501,2.88,450.0,400.0,179.0,0.561,0.00895,5038.0,2.879,1.27,0.66276,4.365,0.0822
Kepler-103 b,Kepler-103,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.9653287,3.4857,11.67,1.52,150.536,0.72,0.04861,6047.0,1.492,1.212,0.42431,6.03,0.35
Kepler-327 c,Kepler-327,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.212333,1.03,20.3,102.0,28.272,0.22,0.043,3799.0,0.492,0.591913,-1.25964,3.28,3.773865
Kepler-113 b,Kepler-113,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.754,1.82,11.7,10.73,105.333,0.08,0.07487,4725.0,0.69,0.75,-0.57598,6.89,2.71
Kepler-349 b,Kepler-349,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.929778,1.9,94.5,75.7,248.274,0.48,0.04301,5956.0,0.927,1.083,-0.0073,0.55,1.1
Kepler-198 c,Kepler-198,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,49.567416,2.47,,2.43,11.354,0.4,0.07307,5574.0,0.94,0.995,-0.1089,0.51,1.37
Kepler-127 d,Kepler-127,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,48.630408,2.64,,2.23,31.519,0.62,0.03524,6106.0,1.359,1.248,0.40651,2.69,0.48
Kepler-275 c,Kepler-275,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.088134,3.38,,1.62,146.5,0.06,0.05978,6165.0,1.383,1.189,0.44934,3.39,0.47
Kepler-153 b,Kepler-153,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,18.870227,2.92,,1.95,21.609,0.03,0.10966,5404.0,0.892,0.756,-0.4463,13.8,1.94
Kepler-122 b,Kepler-122,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.766193,2.34,,2.61,448.102,0.0,0.03648,6050.0,1.216,0.982,0.26993,7.94,0.53
Kepler-359 c,Kepler-359,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,57.68802,4.3,2.9,0.1,8.1,0.06,0.16266,6248.0,1.086,0.827,-0.09657,3.02,0.16559
Kepler-235 c,Kepler-235,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.824904,1.28,,5.71,14.2,0.24,0.057,4255.0,0.554,0.581,-1.10237,6.0,4.14
Kepler-157 c,Kepler-157,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.5405,2.24,,2.76,101.754,0.34,0.0461,5774.0,1.044,0.95,0.09117,7.59,0.8
Kepler-256 d,Kepler-256,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.839172,2.48,,2.42,221.1,0.84,0.02736,5551.0,1.301,1.037,-0.0591,1.82,1.15
Kepler-302 c,Kepler-302,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,127.282184,12.45,,,4.585,0.83,0.80886,5740.0,1.22,1.021,0.04949,4.47,1.06975
Kepler-354 d,Kepler-354,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,24.209842,1.24,,5.97,8.949,0.16,0.0458,4648.0,0.674,0.652,-0.71394,13.8,1.91598
Kepler-297 c,Kepler-297,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,74.920137,6.54,42.1,0.827,6.86,0.81,0.41192,5619.0,0.915,0.927,-0.09608,1.9,1.39
Kepler-164 d,Kepler-164,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,28.986769,2.45,,2.45,35.89,0.28,0.04716,5888.0,1.148,1.036,0.11291,0.62,1.0
Kepler-201 b,Kepler-201,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,25.672083,2.46,,2.44,64.549,0.38,0.03871,6065.0,1.229,1.098,0.34816,4.07,0.58
Kepler-178 d,Kepler-178,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,96.678988,3.95,,1.32,3.874,0.87,0.09513,5676.0,1.066,0.852,-0.20778,9.12,1.25
Kepler-199 c,Kepler-199,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,67.093408,3.25,,1.7,7.885,0.13,0.12939,5644.0,0.967,0.96,-0.09685,1.45,1.3
Kepler-272 d,Kepler-272,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.937304,2.25,,2.74,141.135,0.89,0.04216,5297.0,0.929,0.91,0.06634,13.18,0.57
Kepler-53 d,Kepler-53,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.751962,2.12,37.1907,1.4,144.852,0.81,0.0418,6085.0,0.958,0.966,0.03558,0.3,0.85
Kepler-409 b,Kepler-409,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,68.9583216,1.199,6.0,19.0,6.15,0.9,0.01238,5421.0,0.897,0.913,-0.20201,5.8,1.81
Kepler-238 c,Kepler-238,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.155557,2.39,152.522,3.2,592.298,0.06,0.0285,5751.0,1.43,1.229,0.43048,4.79,0.41907
Kepler-238 b,Kepler-238,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.090876,1.73,3305.02,526.0,2500.588,0.78,0.01159,5751.0,1.43,1.229,0.43048,4.79,0.41907
Kepler-275 b,Kepler-275,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.300682,2.34,,2.61,266.3,0.57,0.02718,6165.0,1.383,1.189,0.44934,3.39,0.47
Kepler-279 b,Kepler-279,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.309681,3.62,4180.93,165.0,249.021,0.69,0.03791,6363.0,1.746,1.2,0.5188,0.22,0.0435
Kepler-113 c,Kepler-113,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.92507,2.18,8.7,0.308247,45.596,0.56,0.09775,4725.0,0.69,0.75,-0.57598,6.89,2.71
Kepler-388 b,Kepler-388,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.173315,0.81,,4.73,112.21,0.2,0.02045,4498.0,0.586,0.635,-0.43932,13.9,3.16904
Kepler-416 c,Kepler-416,2014,Transit Timing Variations,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.209,2.352,,2.59,93.072,0.35,0.05591,5718.0,1.075,1.0,0.02791,2.69,1.08
Kepler-394 b,Kepler-394,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.005013,1.6,,4.28,164.78,0.24,0.01875,6402.0,1.132,0.87,0.05347,0.25,0.91
Kepler-185 c,Kepler-185,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,20.729042,2.02,,3.16,16.029,0.57,0.05617,5208.0,0.806,0.763,-0.50448,11.9,2.02
Kepler-268 c,Kepler-268,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,83.446393,3.38,,1.62,13.662,0.91,0.0503,6081.0,1.274,1.109,0.31808,1.71,0.59
Kepler-167 c,Kepler-167,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.406106,1.674,,4.03,61.175,0.52,0.04187,4884.0,0.749,0.777,-0.5391,7.1,2.6
Kepler-354 c,Kepler-354,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.934402,1.31,,5.55,14.404,0.63,0.03561,4648.0,0.674,0.652,-0.71394,13.8,1.91598
Kepler-419 b,Kepler-419,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,69.7546,10.8,794.5,3.5,37.416,0.019,0.44912,6430.0,1.74,1.39,0.7268,2.14,13.34
Kepler-140 c,Kepler-140,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,91.353282,1.8,,3.67,9.957,0.13,0.02093,6077.0,1.288,1.044,0.25061,0.88,0.65
Kepler-106 b,Kepler-106,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.16486,0.82,5.3,,277.216,0.39,0.00558,5858.0,1.04,1.0,0.08255,4.83,1.38
Kepler-322 b,Kepler-322,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.653888,1.01,,5.39,735.179,0.38,0.01352,5388.0,0.89,0.908,-0.28786,1.1,1.64
Kepler-310 d,Kepler-310,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,92.876125,2.47,7.0,3.3,3.664,0.79,0.06588,5797.0,0.876,0.854,-0.23934,1.9,1.46
Kepler-173 b,Kepler-173,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.263742,1.29,,5.66,599.495,0.25,0.01831,6031.0,0.949,1.067,0.07365,3.3,0.86
Kepler-361 c,Kepler-361,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,55.188023,2.52,,2.37,33.948,0.05,0.03594,6169.0,1.343,1.191,0.45876,3.89,0.38
Kepler-265 e,Kepler-265,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,67.831024,2.59,,2.28,10.354,0.02,0.05078,5835.0,1.103,0.97,0.00548,0.28,1.16
Kepler-188 b,Kepler-188,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.061897,1.68,,4.01,1069.235,0.18,0.0214,6021.0,1.141,1.021,0.03447,5.8,0.96
Kepler-296 b,Kepler-296,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.864384,1.61,,3.0,6.5,0.65,0.07487,3740.0,0.48,0.498,-1.50864,4.2,6.4
Kepler-388 c,Kepler-388,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.297004,0.86,,4.89,16.64,0.18,0.02197,4498.0,0.586,0.635,-0.43932,13.9,3.16904
Kepler-332 c,Kepler-332,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.995622,1.09,,5.6,19.986,0.08,0.02217,4955.0,0.72,0.743,-0.5837,2.82,2.21
Kepler-304 b,Kepler-304,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.295709,2.86,,2.01,139.146,0.42,0.18579,4731.0,0.687,0.737,-0.6616,2.09,2.33
Kepler-112 c,Kepler-112,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,28.574263,2.4,,2.52,24.255,0.08,0.08249,5544.0,0.841,0.782,-0.08612,12.88,1.16
Kepler-154 b,Kepler-154,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,33.040532,2.26,,2.73,28.11,0.37,0.05774,5690.0,1.001,0.933,0.03322,8.91,0.82
Kepler-393 b,Kepler-393,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.182417,1.29,,5.66,429.813,0.63,0.00847,6189.0,1.382,1.256,0.52394,2.82,0.38
Kepler-301 b,Kepler-301,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.508553,1.35,,5.34,665.437,0.09,0.02116,5815.0,0.9,1.022,-0.07963,1.45,1.22
Kepler-418 b,Kepler-418,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,86.67856,13.45,349.6112477,,8.877,0.23,0.82441,5820.0,1.09,0.98,0.11114,7.0,1.51
Kepler-389 c,Kepler-389,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.51143,1.46,,4.82,22.735,0.31,0.03558,5376.0,0.792,0.765,-0.51588,1.86,2.14
Kepler-184 b,Kepler-184,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.687576,2.36,,2.58,70.361,0.2,0.07777,5788.0,0.873,0.872,-0.22509,2.95,1.59
Kepler-85 e,Kepler-85,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,25.216751,1.27,0.6,1.6,24.318,0.2,0.01948,5436.0,0.893,0.947,-0.2123,1.38,1.46
Kepler-272 b,Kepler-272,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.971353,1.43,78.0,147.0,801.741,0.04,0.02333,5297.0,0.929,0.91,0.06634,13.18,0.57
Kepler-292 c,Kepler-292,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.715335,1.47,,4.77,242.416,0.38,0.03317,5299.0,0.826,0.865,-0.33691,5.13,1.59
Kepler-150 e,Kepler-150,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,30.826557,3.12,,1.79,19.671,0.93,0.07759,5560.0,0.939,0.956,-0.16141,1.74,1.39
Kepler-394 c,Kepler-394,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.130686,1.66,,4.07,94.528,0.45,0.02112,6402.0,1.132,0.87,0.05347,0.25,0.91
Kepler-220 b,Kepler-220,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.159807,0.81,,4.73,105.001,0.09,0.01592,4632.0,0.666,0.729,-0.67594,6.0,2.22
Kepler-368 c,Kepler-368,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,72.379334,3.88,,1.35,28.681,0.46,0.03664,5502.0,2.019,1.165,0.56235,6.46,0.13
Kepler-335 c,Kepler-335,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,67.844469,3.07,,1.83,32.035,0.77,0.02472,5877.0,1.854,1.367,0.57766,3.09,0.26
Kepler-24 e,Kepler-24,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,18.998355,2.78,26.2118,0.31,81.506,0.1,0.04683,5897.0,1.289,1.046,0.064,3.02,0.01122
Kepler-231 b,Kepler-231,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.065275,1.73,35.4,13.8,14.879,0.82,0.10533,3767.0,0.49,0.58,-1.03621,3.15,7.16212
Kepler-26 e,Kepler-26,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,46.827915,2.41,,2.51,1.753,0.77,0.15377,4486.0,0.571,0.593,-1.06048,2.95,5.98262
Kepler-211 c,Kepler-211,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.04045,1.29,18.3,46.8,95.436,0.04,0.02732,5123.0,0.816,0.867,-0.4133,1.55,1.82
Kepler-162 c,Kepler-162,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,19.446355,3.03,,1.86,77.052,0.54,0.0926,5816.0,0.958,1.053,0.1554,4.57,0.76
Kepler-359 b,Kepler-359,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,25.563222,3.53,,1.52,23.9,0.21,0.11249,6248.0,1.086,0.827,-0.09657,3.02,0.16559
Kepler-414 b,Kepler-414,2014,Transit Timing Variations,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.7,1.71,3.5,3.85,241.171,0.73,0.03514,5536.0,0.946,0.89,-0.16917,1.55,1.41
Kepler-319 b,Kepler-319,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.362705,1.63,,4.17,253.665,0.26,0.03355,5526.0,0.903,0.933,-0.18116,1.07,1.53
Kepler-342 d,Kepler-342,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,39.459357,2.49,,2.41,44.828,0.75,0.02448,6175.0,1.472,1.213,0.45345,2.82,0.01292
Kepler-312 b,Kepler-312,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.772419,1.29,,5.66,4124.022,0.36,0.00792,6115.0,1.467,1.314,0.59751,2.88,0.3
Kepler-190 b,Kepler-190,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.019999,1.56,,4.41,417.238,0.68,0.03417,5106.0,0.795,0.834,-0.44055,1.48,1.88
Kepler-220 c,Kepler-220,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.034199,1.57,,4.39,37.321,0.06,0.05841,4632.0,0.666,0.729,-0.67594,6.0,2.22
Kepler-367 c,Kepler-367,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,53.578637,1.2,,5.95,3.761,0.75,0.02761,4710.0,0.695,0.768,-0.61671,2.29,2.15
Kepler-288 c,Kepler-288,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,19.305772,2.85,,2.02,53.148,0.06,0.07091,5918.0,1.091,0.842,0.05605,12.3,0.8
Kepler-232 b,Kepler-232,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.431222,3.08,,1.82,410.583,0.35,0.10109,5847.0,0.968,0.97,0.05183,1.4,1.33259
Kepler-294 c,Kepler-294,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.6264,2.71,,2.15,151.491,0.14,0.08146,5913.0,0.976,0.947,-0.14755,3.98,1.26
Kepler-107 e,Kepler-107,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.749143,2.903,14.1,3.18,138.7,0.11,0.04205,5854.0,1.447,1.238,0.36449,4.29,0.4
Kepler-242 b,Kepler-242,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.20395,2.61,,2.26,43.768,0.06,0.10783,5020.0,0.85,0.748,-0.61267,2.69,2.17
Kepler-194 d,Kepler-194,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,52.814973,2.4,,2.52,12.863,0.18,0.05537,6089.0,1.025,0.94,0.0427,2.5,1.02
Kepler-194 b,Kepler-194,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.092281,1.51,,4.61,953.173,0.13,0.02076,6089.0,1.025,0.94,0.0427,2.5,1.02
Kepler-206 d,Kepler-206,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,23.44281,1.19,,5.9,44.17,0.1,0.0085,5764.0,1.185,0.957,0.08357,8.32,0.78
Kepler-120 c,Kepler-120,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.794585,1.53,,4.54,16.625,0.41,0.08167,4096.0,0.534,0.654,-0.67701,3.63,2.77559
Kepler-317 b,Kepler-317,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.524242,2.09,109.8,66.1,151.652,0.3,0.0491,5497.0,0.941,0.865,-0.2078,3.72,1.48079
Kepler-423 b,Kepler-423,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.6843285,13.361,189.101,0.459,649.148,0.3006,1.5872,5560.0,0.95,0.85,-0.018,11.0,1.398
Kepler-171 b,Kepler-171,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.166972,2.34,,2.61,304.178,0.05,0.08799,5642.0,0.839,0.978,-0.07917,2.4,1.28
Kepler-204 b,Kepler-204,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.400974,2.53,,2.35,79.703,0.57,0.03964,5812.0,1.238,1.038,0.02981,1.41,1.11
Kepler-93 b,Kepler-93,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.72673978,1.478,4.66,7.93,275.0,0.1765,0.02731,5669.0,0.919,0.911,-0.10565,6.6,1.652
Kepler-321 c,Kepler-321,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.093921,2.32,,2.64,80.103,0.01,0.04031,5740.0,1.194,1.024,-0.00798,2.09,1.09
Kepler-346 b,Kepler-346,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.511127,2.66,,2.21,134.357,0.32,0.06951,6033.0,1.021,0.943,-0.15256,2.4,1.39
Kepler-325 b,Kepler-325,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.544439,2.91,,1.96,210.554,0.18,0.09072,5752.0,1.003,0.914,-0.25468,0.93,1.6
Kepler-343 b,Kepler-343,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.96855,2.41,,2.51,206.072,0.73,0.02343,5807.0,1.433,1.055,0.2162,6.46,0.61
Kepler-176 c,Kepler-176,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.759712,2.6,1.33,0.487,39.631,0.47,0.08821,5232.0,0.891,0.86,-0.40427,2.45,1.74
Kepler-360 b,Kepler-360,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.289672,1.65,,4.11,415.434,0.07,0.0246,6053.0,1.058,0.994,-0.13236,1.41,1.31
Kepler-290 c,Kepler-290,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,36.77031,2.7,,2.16,6.596,0.22,0.13466,5147.0,0.743,0.756,-0.58591,1.1,2.09
Kepler-186 d,Kepler-186,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.342996,1.4,,5.09,7.204,0.36,0.08728,3788.0,0.472,0.478,-1.385,4.0,6.4
Kepler-426 b,Kepler-426,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.21751883,12.22,108.06,0.26,410.723,0.718,1.43194,5725.0,0.92,0.91,-0.089,6.0,1.17
Kepler-358 c,Kepler-358,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,83.488369,2.85,,2.02,6.599,0.25,0.09554,5908.0,0.954,0.94,-0.13809,0.4,2.43432
Kepler-304 d,Kepler-304,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.653471,2.75,,2.11,33.16,0.75,0.14322,4731.0,0.687,0.737,-0.6616,2.09,2.33
Kepler-193 c,Kepler-193,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,50.697494,2.75,,2.11,16.026,0.06,0.06109,6335.0,1.147,1.051,0.09956,0.3,1.03
Kepler-265 b,Kepler-265,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.846262,1.86,,3.52,220.328,0.64,0.02468,5835.0,1.103,0.97,0.00548,0.28,1.16
Kepler-151 b,Kepler-151,2014,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.228958,3.06,,1.84,40.728,0.79,0.11248,5460.0,0.83,0.87,-0.33413,4.6,7.40274
